date,generacion_GWh,capacidad_efectiva_neta_mv,str_date
2001-07-17,122.98,13157.67,2001 julio 17
2001-07-18,122.041,13157.67,2001 julio 18
2001-07-19,123.423,13157.67,2001 julio 19
2001-07-20,106.982,13157.67,2001 julio 20
2001-07-21,110.011,13157.67,2001 julio 21
2001-07-22,100.279,13157.67,2001 julio 22
2001-07-23,120.484,13157.67,2001 julio 23
2001-07-24,122.684,13157.67,2001 julio 24
2001-07-25,124.094,13157.67,2001 julio 25
2001-07-26,122.756,13157.67,2001 julio 26
2001-07-27,121.86,13157.67,2001 julio 27
2001-07-28,114.207,13157.67,2001 julio 28
2001-07-29,100.218,13157.67,2001 julio 29
2001-07-30,119.874,13157.67,2001 julio 30
2001-07-31,120.859,13157.67,2001 julio 31
2001-08-01,123.703,13157.67,2001 agosto 01
2001-08-02,123.354,13157.67,2001 agosto 02
2001-08-03,123.129,13157.67,2001 agosto 03
2001-08-04,116.511,13157.67,2001 agosto 04
2001-08-05,101.543,13157.67,2001 agosto 05
2001-08-06,118.997,13157.67,2001 agosto 06
2001-08-07,107.867,13157.67,2001 agosto 07
2001-08-08,121.827,13157.67,2001 agosto 08
2001-08-09,125.321,13157.67,2001 agosto 09
2001-08-10,125.386,13157.67,2001 agosto 10
2001-08-11,118.397,13157.67,2001 agosto 11
2001-08-12,104.577,13157.67,2001 agosto 12
2001-08-13,124.459,13157.67,2001 agosto 13
2001-08-14,127.16,13157.67,2001 agosto 14
2001-08-15,126.271,13157.67,2001 agosto 15
2001-08-16,127.348,13157.67,2001 agosto 16
2001-08-17,127.217,13157.67,2001 agosto 17
2001-08-18,120.412,13157.67,2001 agosto 18
2001-08-19,103.339,13157.67,2001 agosto 19
2001-08-20,104.643,13157.67,2001 agosto 20
2001-08-21,124.992,13157.67,2001 agosto 21
2001-08-22,127.467,13157.67,2001 agosto 22
2001-08-23,126.535,13157.67,2001 agosto 23
2001-08-24,126.277,13157.67,2001 agosto 24
2001-08-25,118.339,13157.67,2001 agosto 25
2001-08-26,103.433,13157.67,2001 agosto 26
2001-08-27,122.277,13157.67,2001 agosto 27
2001-08-28,125.319,13157.67,2001 agosto 28
2001-08-29,126.755,13157.67,2001 agosto 29
2001-08-30,126.799,13157.67,2001 agosto 30
2001-08-31,126.273,13157.67,2001 agosto 31
2001-09-01,118.358,13158.67,2001 septiembre 01
2001-09-02,103.04,13158.67,2001 septiembre 02
2001-09-03,121.881,13158.67,2001 septiembre 03
2001-09-04,125.288,13158.67,2001 septiembre 04
2001-09-05,125.94,13158.67,2001 septiembre 05
2001-09-06,125.396,13158.67,2001 septiembre 06
2001-09-07,125.434,13158.67,2001 septiembre 07
2001-09-08,117.4,13158.67,2001 septiembre 08
2001-09-09,104.161,13158.67,2001 septiembre 09
2001-09-10,124.414,13158.67,2001 septiembre 10
2001-09-11,126.74,13158.67,2001 septiembre 11
2001-09-12,124.615,13158.67,2001 septiembre 12
2001-09-13,123.23,13158.67,2001 septiembre 13
2001-09-14,122.745,13158.67,2001 septiembre 14
2001-09-15,114.941,13158.67,2001 septiembre 15
2001-09-16,100.367,13158.67,2001 septiembre 16
2001-09-17,122.54,13158.67,2001 septiembre 17
2001-09-18,124.013,13158.67,2001 septiembre 18
2001-09-19,124.206,13158.67,2001 septiembre 19
2001-09-20,124.757,13158.67,2001 septiembre 20
2001-09-21,125.934,13158.67,2001 septiembre 21
2001-09-22,116.901,13158.67,2001 septiembre 22
2001-09-23,103.21,13158.67,2001 septiembre 23
2001-09-24,122.489,13158.67,2001 septiembre 24
2001-09-25,126.228,13158.67,2001 septiembre 25
2001-09-26,126.558,13158.67,2001 septiembre 26
2001-09-27,125.483,13158.67,2001 septiembre 27
2001-09-28,122.855,13158.67,2001 septiembre 28
2001-09-29,116.705,13158.67,2001 septiembre 29
2001-09-30,102.944,13158.67,2001 septiembre 30
2001-10-01,121.59,13158.67,2001 octubre 01
2001-10-02,126.051,13158.67,2001 octubre 02
2001-10-03,127.103,13158.67,2001 octubre 03
2001-10-04,126.688,13158.67,2001 octubre 04
2001-10-05,127.207,13158.67,2001 octubre 05
2001-10-06,119.618,13158.67,2001 octubre 06
2001-10-07,104.238,13158.67,2001 octubre 07
2001-10-08,124.566,13158.67,2001 octubre 08
2001-10-09,125.835,13158.67,2001 octubre 09
2001-10-10,125.184,13158.67,2001 octubre 10
2001-10-11,124.683,13158.67,2001 octubre 11
2001-10-12,126.105,13158.67,2001 octubre 12
2001-10-13,119.763,13158.67,2001 octubre 13
2001-10-14,104.48,13158.67,2001 octubre 14
2001-10-15,104.677,13158.67,2001 octubre 15
2001-10-16,123.569,13158.67,2001 octubre 16
2001-10-17,124.322,13158.67,2001 octubre 17
2001-10-18,124.164,13158.67,2001 octubre 18
2001-10-19,125.09,13158.67,2001 octubre 19
2001-10-20,117.385,13158.67,2001 octubre 20
2001-10-21,101.531,13158.67,2001 octubre 21
2001-10-22,121.524,13158.67,2001 octubre 22
2001-10-23,125.993,13158.67,2001 octubre 23
2001-10-24,123.991,13158.67,2001 octubre 24
2001-10-25,124.036,13158.67,2001 octubre 25
2001-10-26,125.674,13158.67,2001 octubre 26
2001-10-27,117.485,13158.67,2001 octubre 27
2001-10-28,103.462,13158.67,2001 octubre 28
2001-10-29,122.072,13158.67,2001 octubre 29
2001-10-30,124.003,13158.67,2001 octubre 30
2001-10-31,122.101,13158.67,2001 octubre 31
2001-11-01,121.819,13158.67,2001 noviembre 01
2001-11-02,121.821,13158.67,2001 noviembre 02
2001-11-03,115.223,13158.67,2001 noviembre 03
2001-11-04,102.991,13158.67,2001 noviembre 04
2001-11-05,105.525,13158.67,2001 noviembre 05
2001-11-06,123.519,13158.67,2001 noviembre 06
2001-11-07,126.0,13158.67,2001 noviembre 07
2001-11-08,125.862,13158.67,2001 noviembre 08
2001-11-09,124.832,13158.67,2001 noviembre 09
2001-11-10,118.593,13158.67,2001 noviembre 10
2001-11-11,105.879,13158.67,2001 noviembre 11
2001-11-12,106.388,13158.67,2001 noviembre 12
2001-11-13,124.212,13158.67,2001 noviembre 13
2001-11-14,125.38,13158.67,2001 noviembre 14
2001-11-15,124.211,13158.67,2001 noviembre 15
2001-11-16,124.48,13158.67,2001 noviembre 16
2001-11-17,118.761,13158.67,2001 noviembre 17
2001-11-18,105.897,13158.67,2001 noviembre 18
2001-11-19,123.284,13158.67,2001 noviembre 19
2001-11-20,125.278,13158.67,2001 noviembre 20
2001-11-21,125.258,13158.67,2001 noviembre 21
2001-11-22,126.008,13158.67,2001 noviembre 22
2001-11-23,126.871,13158.67,2001 noviembre 23
2001-11-24,119.425,13158.67,2001 noviembre 24
2001-11-25,105.888,13158.67,2001 noviembre 25
2001-11-26,123.576,13158.67,2001 noviembre 26
2001-11-27,125.909,13158.67,2001 noviembre 27
2001-11-28,126.427,13158.67,2001 noviembre 28
2001-11-29,126.544,13158.67,2001 noviembre 29
2001-11-30,126.06,13158.67,2001 noviembre 30
2001-12-01,118.278,13158.67,2001 diciembre 01
2001-12-02,105.302,13158.67,2001 diciembre 02
2001-12-03,124.086,13158.67,2001 diciembre 03
2001-12-04,126.5,13158.67,2001 diciembre 04
2001-12-05,128.977,13158.67,2001 diciembre 05
2001-12-06,130.688,13158.67,2001 diciembre 06
2001-12-07,128.92,13158.67,2001 diciembre 07
2001-12-08,114.189,13158.67,2001 diciembre 08
2001-12-09,110.511,13158.67,2001 diciembre 09
2001-12-10,130.343,13158.67,2001 diciembre 10
2001-12-11,132.904,13158.75,2001 diciembre 11
2001-12-12,134.507,13158.75,2001 diciembre 12
2001-12-13,131.008,13158.75,2001 diciembre 13
2001-12-14,131.227,13158.75,2001 diciembre 14
2001-12-15,124.38,13158.75,2001 diciembre 15
2001-12-16,112.744,13158.75,2001 diciembre 16
2001-12-17,129.792,13158.75,2001 diciembre 17
2001-12-18,131.436,13158.75,2001 diciembre 18
2001-12-19,130.353,13158.75,2001 diciembre 19
2001-12-20,129.014,13160.23,2001 diciembre 20
2001-12-21,128.044,13160.23,2001 diciembre 21
2001-12-22,120.483,13160.23,2001 diciembre 22
2001-12-23,111.254,13160.23,2001 diciembre 23
2001-12-24,115.309,13160.23,2001 diciembre 24
2001-12-25,99.209,13160.23,2001 diciembre 25
2001-12-26,119.376,13160.23,2001 diciembre 26
2001-12-27,121.085,13160.23,2001 diciembre 27
2001-12-28,121.161,13160.23,2001 diciembre 28
2001-12-29,116.81,13160.23,2001 diciembre 29
2001-12-30,107.075,13160.23,2001 diciembre 30
2001-12-31,110.016,13160.23,2001 diciembre 31
2002-01-01,96.462,13160.23,2002 enero 01
2002-01-02,112.689,13160.23,2002 enero 02
2002-01-03,116.754,13160.23,2002 enero 03
2002-01-04,120.331,13160.23,2002 enero 04
2002-01-05,114.999,13160.23,2002 enero 05
2002-01-06,103.566,13160.23,2002 enero 06
2002-01-07,103.356,13160.23,2002 enero 07
2002-01-08,118.768,13160.23,2002 enero 08
2002-01-09,122.274,13160.23,2002 enero 09
2002-01-10,122.069,13160.23,2002 enero 10
2002-01-11,120.701,13160.23,2002 enero 11
2002-01-12,116.075,13160.23,2002 enero 12
2002-01-13,103.655,13160.23,2002 enero 13
2002-01-14,122.357,13160.23,2002 enero 14
2002-01-15,123.656,13160.23,2002 enero 15
2002-01-16,125.079,13160.23,2002 enero 16
2002-01-17,124.725,13160.23,2002 enero 17
2002-01-18,125.261,13160.23,2002 enero 18
2002-01-19,116.949,13160.23,2002 enero 19
2002-01-20,104.049,13160.23,2002 enero 20
2002-01-21,122.893,13160.23,2002 enero 21
2002-01-22,125.325,13160.23,2002 enero 22
2002-01-23,125.946,13160.23,2002 enero 23
2002-01-24,125.981,13160.23,2002 enero 24
2002-01-25,126.869,13160.23,2002 enero 25
2002-01-26,118.833,13160.23,2002 enero 26
2002-01-27,105.682,13160.23,2002 enero 27
2002-01-28,124.409,13160.23,2002 enero 28
2002-01-29,126.69,13160.23,2002 enero 29
2002-01-30,127.925,13160.23,2002 enero 30
2002-01-31,127.977,13160.23,2002 enero 31
2002-02-01,128.28,13160.23,2002 febrero 01
2002-02-02,120.77,13160.23,2002 febrero 02
2002-02-03,106.828,13160.23,2002 febrero 03
2002-02-04,124.386,13160.23,2002 febrero 04
2002-02-05,125.43,13160.23,2002 febrero 05
2002-02-06,125.926,13160.23,2002 febrero 06
2002-02-07,127.041,13160.23,2002 febrero 07
2002-02-08,127.094,13160.23,2002 febrero 08
2002-02-09,120.517,13160.23,2002 febrero 09
2002-02-10,106.414,13160.23,2002 febrero 10
2002-02-11,124.995,13160.23,2002 febrero 11
2002-02-12,126.124,13160.23,2002 febrero 12
2002-02-13,128.972,13160.23,2002 febrero 13
2002-02-14,130.789,13160.23,2002 febrero 14
2002-02-15,131.152,13160.23,2002 febrero 15
2002-02-16,123.54,13160.23,2002 febrero 16
2002-02-17,110.104,13160.23,2002 febrero 17
2002-02-18,127.59,13160.23,2002 febrero 18
2002-02-19,131.56,13160.23,2002 febrero 19
2002-02-20,130.284,13160.23,2002 febrero 20
2002-02-21,129.907,13160.23,2002 febrero 21
2002-02-22,129.593,13160.23,2002 febrero 22
2002-02-23,121.96,13160.23,2002 febrero 23
2002-02-24,109.364,13160.23,2002 febrero 24
2002-02-25,127.545,13160.23,2002 febrero 25
2002-02-26,131.259,13158.23,2002 febrero 26
2002-02-27,131.429,13158.23,2002 febrero 27
2002-02-28,127.852,13158.23,2002 febrero 28
2002-03-01,127.965,13100.23,2002 marzo 01
2002-03-02,119.055,13100.23,2002 marzo 02
2002-03-03,106.175,13100.23,2002 marzo 03
2002-03-04,125.176,13100.23,2002 marzo 04
2002-03-05,124.555,13100.23,2002 marzo 05
2002-03-06,124.604,13100.23,2002 marzo 06
2002-03-07,125.282,13102.23,2002 marzo 07
2002-03-08,126.487,13102.23,2002 marzo 08
2002-03-09,120.473,13102.23,2002 marzo 09
2002-03-10,106.47,13102.23,2002 marzo 10
2002-03-11,127.474,13102.23,2002 marzo 11
2002-03-12,128.137,13102.23,2002 marzo 12
2002-03-13,128.511,13102.23,2002 marzo 13
2002-03-14,129.779,13102.23,2002 marzo 14
2002-03-15,128.961,13108.23,2002 marzo 15
2002-03-16,118.887,13108.23,2002 marzo 16
2002-03-17,103.116,13108.23,2002 marzo 17
2002-03-18,127.303,13108.23,2002 marzo 18
2002-03-19,130.089,13108.23,2002 marzo 19
2002-03-20,128.53,13108.23,2002 marzo 20
2002-03-21,128.502,13108.23,2002 marzo 21
2002-03-22,127.532,13108.23,2002 marzo 22
2002-03-23,120.138,13108.23,2002 marzo 23
2002-03-24,105.85,13108.23,2002 marzo 24
2002-03-25,108.053,13108.23,2002 marzo 25
2002-03-26,119.674,13108.23,2002 marzo 26
2002-03-27,117.699,13108.23,2002 marzo 27
2002-03-28,100.608,13110.51,2002 marzo 28
2002-03-29,95.094,13110.51,2002 marzo 29
2002-03-30,105.251,13110.51,2002 marzo 30
2002-03-31,102.906,13110.51,2002 marzo 31
2002-04-01,125.097,13110.51,2002 abril 01
2002-04-02,127.462,13110.51,2002 abril 02
2002-04-03,127.859,13060.51,2002 abril 03
2002-04-04,128.394,13060.51,2002 abril 04
2002-04-05,124.536,13060.51,2002 abril 05
2002-04-06,118.98,13060.51,2002 abril 06
2002-04-07,104.037,13060.51,2002 abril 07
2002-04-08,124.008,13060.51,2002 abril 08
2002-04-09,122.458,13060.51,2002 abril 09
2002-04-10,122.595,13060.51,2002 abril 10
2002-04-11,123.099,13060.51,2002 abril 11
2002-04-12,122.244,13060.51,2002 abril 12
2002-04-13,115.438,13060.51,2002 abril 13
2002-04-14,102.833,13060.51,2002 abril 14
2002-04-15,122.413,13060.51,2002 abril 15
2002-04-16,125.065,13060.51,2002 abril 16
2002-04-17,127.003,13060.51,2002 abril 17
2002-04-18,125.76,13060.51,2002 abril 18
2002-04-19,125.922,13060.51,2002 abril 19
2002-04-20,119.225,13060.51,2002 abril 20
2002-04-21,105.787,13060.51,2002 abril 21
2002-04-22,125.158,13060.51,2002 abril 22
2002-04-23,126.513,13060.51,2002 abril 23
2002-04-24,127.402,13060.51,2002 abril 24
2002-04-25,127.271,13060.51,2002 abril 25
2002-04-26,126.149,13060.51,2002 abril 26
2002-04-27,118.917,13060.51,2002 abril 27
2002-04-28,106.859,13060.51,2002 abril 28
2002-04-29,125.64,13060.51,2002 abril 29
2002-04-30,126.867,13060.51,2002 abril 30
2002-05-01,109.219,13310.51,2002 mayo 01
2002-05-02,125.26,13310.51,2002 mayo 02
2002-05-03,127.468,13310.51,2002 mayo 03
2002-05-04,119.427,13310.51,2002 mayo 04
2002-05-05,105.586,13310.51,2002 mayo 05
2002-05-06,127.669,13310.51,2002 mayo 06
2002-05-07,129.585,13310.51,2002 mayo 07
2002-05-08,129.501,13310.51,2002 mayo 08
2002-05-09,129.662,13310.51,2002 mayo 09
2002-05-10,129.018,13310.51,2002 mayo 10
2002-05-11,121.662,13310.51,2002 mayo 11
2002-05-12,105.021,13310.51,2002 mayo 12
2002-05-13,108.203,13310.51,2002 mayo 13
2002-05-14,126.852,13310.51,2002 mayo 14
2002-05-15,131.26,13310.51,2002 mayo 15
2002-05-16,129.832,13310.51,2002 mayo 16
2002-05-17,131.059,13310.51,2002 mayo 17
2002-05-18,121.975,13310.51,2002 mayo 18
2002-05-19,107.891,13310.51,2002 mayo 19
2002-05-20,127.77,13310.51,2002 mayo 20
2002-05-21,128.346,13310.51,2002 mayo 21
2002-05-22,127.253,13310.51,2002 mayo 22
2002-05-23,126.792,13310.51,2002 mayo 23
2002-05-24,123.831,13316.51,2002 mayo 24
2002-05-25,112.89,13316.51,2002 mayo 25
2002-05-26,98.906,13316.51,2002 mayo 26
2002-05-27,121.751,13316.51,2002 mayo 27
2002-05-28,125.56,13316.51,2002 mayo 28
2002-05-29,124.96,13287.51,2002 mayo 29
2002-05-30,124.145,13287.51,2002 mayo 30
2002-05-31,124.647,13287.51,2002 mayo 31
2002-06-01,116.965,13306.01,2002 junio 01
2002-06-02,104.913,13306.01,2002 junio 02
2002-06-03,105.876,13306.01,2002 junio 03
2002-06-04,122.722,13306.01,2002 junio 04
2002-06-05,123.355,13306.01,2002 junio 05
2002-06-06,123.721,13306.01,2002 junio 06
2002-06-07,124.212,13306.01,2002 junio 07
2002-06-08,118.244,13306.01,2002 junio 08
2002-06-09,103.126,13306.01,2002 junio 09
2002-06-10,104.07,13306.01,2002 junio 10
2002-06-11,122.973,13306.01,2002 junio 11
2002-06-12,125.733,13306.01,2002 junio 12
2002-06-13,125.684,13306.01,2002 junio 13
2002-06-14,125.879,13306.01,2002 junio 14
2002-06-15,119.782,13306.01,2002 junio 15
2002-06-16,104.613,13306.01,2002 junio 16
2002-06-17,124.482,13306.01,2002 junio 17
2002-06-18,125.501,13306.01,2002 junio 18
2002-06-19,126.181,13306.01,2002 junio 19
2002-06-20,127.981,13306.01,2002 junio 20
2002-06-21,128.477,13306.01,2002 junio 21
2002-06-22,120.342,13306.01,2002 junio 22
2002-06-23,106.124,13306.01,2002 junio 23
2002-06-24,124.224,13306.01,2002 junio 24
2002-06-25,127.363,13306.01,2002 junio 25
2002-06-26,128.308,13306.01,2002 junio 26
2002-06-27,128.344,13306.01,2002 junio 27
2002-06-28,128.174,13306.01,2002 junio 28
2002-06-29,119.51,13306.01,2002 junio 29
2002-06-30,104.177,13306.01,2002 junio 30
2002-07-01,104.235,13306.01,2002 julio 01
2002-07-02,122.103,13055.01,2002 julio 02
2002-07-03,126.223,13055.01,2002 julio 03
2002-07-04,127.25,13055.01,2002 julio 04
2002-07-05,126.705,13055.01,2002 julio 05
2002-07-06,118.717,13055.01,2002 julio 06
2002-07-07,102.828,13055.01,2002 julio 07
2002-07-08,123.529,13055.01,2002 julio 08
2002-07-09,126.676,13055.01,2002 julio 09
2002-07-10,127.006,13055.01,2002 julio 10
2002-07-11,125.618,13055.01,2002 julio 11
2002-07-12,125.423,13055.01,2002 julio 12
2002-07-13,118.237,13055.01,2002 julio 13
2002-07-14,104.628,13055.01,2002 julio 14
2002-07-15,123.774,13055.01,2002 julio 15
2002-07-16,126.569,13055.01,2002 julio 16
2002-07-17,127.2,13055.01,2002 julio 17
2002-07-18,125.446,13055.01,2002 julio 18
2002-07-19,124.804,13055.01,2002 julio 19
2002-07-20,108.899,13055.01,2002 julio 20
2002-07-21,102.445,13055.01,2002 julio 21
2002-07-22,123.273,13055.01,2002 julio 22
2002-07-23,127.384,13055.01,2002 julio 23
2002-07-24,127.258,13055.01,2002 julio 24
2002-07-25,126.519,13055.01,2002 julio 25
2002-07-26,127.701,13055.01,2002 julio 26
2002-07-27,120.531,13055.01,2002 julio 27
2002-07-28,106.032,13055.01,2002 julio 28
2002-07-29,126.332,13055.01,2002 julio 29
2002-07-30,130.896,13055.01,2002 julio 30
2002-07-31,128.342,13055.01,2002 julio 31
2002-08-01,127.46,13055.01,2002 agosto 01
2002-08-02,131.018,13055.01,2002 agosto 02
2002-08-03,122.502,13055.01,2002 agosto 03
2002-08-04,107.675,13055.01,2002 agosto 04
2002-08-05,126.252,13055.01,2002 agosto 05
2002-08-06,125.203,13055.01,2002 agosto 06
2002-08-07,108.976,13055.01,2002 agosto 07
2002-08-08,128.768,13055.01,2002 agosto 08
2002-08-09,127.674,13055.01,2002 agosto 09
2002-08-10,121.081,13055.01,2002 agosto 10
2002-08-11,105.35,13055.01,2002 agosto 11
2002-08-12,126.928,13055.01,2002 agosto 12
2002-08-13,130.771,13055.01,2002 agosto 13
2002-08-14,126.1,13055.01,2002 agosto 14
2002-08-15,131.368,13055.01,2002 agosto 15
2002-08-16,129.93,13055.01,2002 agosto 16
2002-08-17,122.39,13055.01,2002 agosto 17
2002-08-18,107.649,13055.01,2002 agosto 18
2002-08-19,108.76,13055.01,2002 agosto 19
2002-08-20,127.112,13055.01,2002 agosto 20
2002-08-21,129.461,13055.01,2002 agosto 21
2002-08-22,131.313,13055.01,2002 agosto 22
2002-08-23,131.126,13055.01,2002 agosto 23
2002-08-24,123.374,13055.01,2002 agosto 24
2002-08-25,109.206,13055.01,2002 agosto 25
2002-08-26,126.65,13451.01,2002 agosto 26
2002-08-27,128.463,13461.01,2002 agosto 27
2002-08-28,129.588,13461.01,2002 agosto 28
2002-08-29,128.82,13461.01,2002 agosto 29
2002-08-30,128.201,13461.01,2002 agosto 30
2002-08-31,120.74,13461.01,2002 agosto 31
2002-09-01,106.968,13461.01,2002 septiembre 01
2002-09-02,126.421,13461.01,2002 septiembre 02
2002-09-03,127.956,13461.01,2002 septiembre 03
2002-09-04,128.245,13461.01,2002 septiembre 04
2002-09-05,129.363,13461.01,2002 septiembre 05
2002-09-06,129.963,13461.01,2002 septiembre 06
2002-09-07,124.069,13461.01,2002 septiembre 07
2002-09-08,110.557,13461.01,2002 septiembre 08
2002-09-09,129.362,13461.01,2002 septiembre 09
2002-09-10,130.811,13461.01,2002 septiembre 10
2002-09-11,130.567,13461.01,2002 septiembre 11
2002-09-12,130.82,13461.01,2002 septiembre 12
2002-09-13,132.435,13461.01,2002 septiembre 13
2002-09-14,125.842,13461.01,2002 septiembre 14
2002-09-15,109.895,13461.01,2002 septiembre 15
2002-09-16,127.814,13461.01,2002 septiembre 16
2002-09-17,130.519,13461.01,2002 septiembre 17
2002-09-18,130.166,13461.01,2002 septiembre 18
2002-09-19,129.907,13461.01,2002 septiembre 19
2002-09-20,131.509,13461.01,2002 septiembre 20
2002-09-21,122.796,13461.01,2002 septiembre 21
2002-09-22,110.033,13461.01,2002 septiembre 22
2002-09-23,131.179,13461.01,2002 septiembre 23
2002-09-24,130.912,13461.01,2002 septiembre 24
2002-09-25,129.17,13423.01,2002 septiembre 25
2002-09-26,127.502,13423.01,2002 septiembre 26
2002-09-27,128.615,13423.01,2002 septiembre 27
2002-09-28,121.02,13423.01,2002 septiembre 28
2002-09-29,106.79,13423.01,2002 septiembre 29
2002-09-30,126.931,13423.01,2002 septiembre 30
2002-10-01,129.143,13423.01,2002 octubre 01
2002-10-02,128.628,13423.01,2002 octubre 02
2002-10-03,128.977,13423.01,2002 octubre 03
2002-10-04,131.426,13423.01,2002 octubre 04
2002-10-05,125.049,13423.01,2002 octubre 05
2002-10-06,110.102,13423.01,2002 octubre 06
2002-10-07,128.291,13423.01,2002 octubre 07
2002-10-08,128.249,13423.01,2002 octubre 08
2002-10-09,129.062,13423.01,2002 octubre 09
2002-10-10,130.307,13423.01,2002 octubre 10
2002-10-11,129.206,13423.01,2002 octubre 11
2002-10-12,122.419,13423.01,2002 octubre 12
2002-10-13,108.161,13423.01,2002 octubre 13
2002-10-14,111.297,13423.01,2002 octubre 14
2002-10-15,129.121,13423.01,2002 octubre 15
2002-10-16,130.01,13423.01,2002 octubre 16
2002-10-17,130.474,13423.01,2002 octubre 17
2002-10-18,131.245,13423.01,2002 octubre 18
2002-10-19,124.04,13423.01,2002 octubre 19
2002-10-20,109.324,13423.01,2002 octubre 20
2002-10-21,128.251,13423.01,2002 octubre 21
2002-10-22,130.778,13423.01,2002 octubre 22
2002-10-23,129.695,13423.01,2002 octubre 23
2002-10-24,129.595,13423.01,2002 octubre 24
2002-10-25,129.001,13423.01,2002 octubre 25
2002-10-26,121.791,13423.01,2002 octubre 26
2002-10-27,106.437,13423.01,2002 octubre 27
2002-10-28,125.017,13423.01,2002 octubre 28
2002-10-29,125.552,13423.01,2002 octubre 29
2002-10-30,125.895,13423.01,2002 octubre 30
2002-10-31,125.773,13423.01,2002 octubre 31
2002-11-01,127.704,13423.01,2002 noviembre 01
2002-11-02,120.726,13423.01,2002 noviembre 02
2002-11-03,105.529,13423.01,2002 noviembre 03
2002-11-04,108.586,13423.01,2002 noviembre 04
2002-11-05,127.061,13423.01,2002 noviembre 05
2002-11-06,126.454,13423.01,2002 noviembre 06
2002-11-07,128.318,13423.01,2002 noviembre 07
2002-11-08,127.81,13423.01,2002 noviembre 08
2002-11-09,119.73,13423.01,2002 noviembre 09
